image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20140309@170732,2014-03-09T17:07:32,43.7198861111117,13.2202,"Airplane and the moon","Airplane and the moon.",2014-03-09|2014-03|2014|Senigallia|Ancona|Marche|Italy|Europe|harbor|canonfd|100mm|winter|afternoon|moon|outdoor|airplane|sky|outdoor,"Senigallia City and Seaside|Timeline 2014"
20140322@221902,2014-03-22T22:19:02.70,,,"Barbara Barucca's headshot","Barbara Barucca's headshot.",2014-03-22|2014-03|2014|headshot|portrait,"Timeline 2014"
20140322@222131,2014-03-22T22:21:31.60,,,"Barbara Barucca's headshot","Barbara Barucca's headshot.",2014-03-22|2014-03|2014|headshot|portrait,"Timeline 2014"
20140322@222253,2014-03-22T22:22:53.80,,,"Barbara Barucca's headshot","Barbara Barucca's headshot.",2014-03-22|2014-03|2014|headshot|portrait,"Timeline 2014"
20140322@222641,2014-03-22T22:26:41.10,,,"Barbara Barucca's headshot","Barbara Barucca's headshot.",2014-03-22|2014-03|2014|headshot|portrait,"Timeline 2014"
20140322@223204,2014-03-22T22:32:04.10,,,"Barbara Barucca's headshot","Barbara Barucca's headshot.",2014-03-22|2014-03|2014|headshot|portrait,"Timeline 2014"
20140405@120620,2014-04-05T12:06:20,43.70775,13.1317527777783,"Green hills","Green hills.",2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|tree,"Senigallia Hills|Timeline 2014"
20140405@120714,2014-04-05T12:07:14,43.70775,13.1317527777783,"Green hills","Green hills.",2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|tree,"Senigallia Hills|Timeline 2014"
20140405@121446,2014-04-05T12:14:46,43.70775,13.1317527777783,"Cloudy hills","Cloudy hills.",2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|plowed|field|countryside|cloud|sky|outdoor|blue,"Senigallia Hills|Timeline 2014"
20140405@123715,2014-04-05T12:37:15,43.7197527777783,13.121644444445,"Electric poles on the green hill","Electric poles on the green hill.","2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|cloud|sky|outdoor|blue|utility pole","Senigallia Hills|Timeline 2014"
20140405@123758,2014-04-05T12:37:58,43.7197527777783,13.121644444445,"Electric poles on the green hill","Electric poles on the green hill.","2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|cloud|sky|outdoor|blue|utility pole|Tenset","Portfolio|Senigallia Hills|Timeline 2014"
20140405@124615,2014-04-05T12:46:15,43.7390111111117,13.152930555555,"Sun shining through the clouds","Sun shining through the clouds.",2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|cloud|sky|outdoor|blue,"Senigallia Hills|Timeline 2014"
20140405@124638,2014-04-05T12:46:38,43.7390111111117,13.152930555555,"Cloud on the green hill","Cloud on the green hill.",2014-04-05|2014-04|2014|spring|morning|Senigallia|Ancona|Marche|Italy|Europe|hill|green|field|countryside|cloud|sky|outdoor|blue|Tenset,"Portfolio|Senigallia Hills|Timeline 2014"
20140405@193312,2014-04-05T19:33:12,43.720180555555,13.2208666666667,"Seagulls at Dusk","Seagulls at Dusk.","2014-04-05|2014-04|2014|spring|afternoon|Senigallia|Ancona|Marche|Italy|Europe|harbor|Adriatic|Mediterranean|sea|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe","Senigallia City and Seaside|Timeline 2014"
20140419@103225,2014-04-19T10:32:25,,,"Succulent houseleek","Succulent houseleek.",2014-04-19|2014-04|2014|morning|spring|macro|50mm|houseleek|succulent,"Timeline 2014"
20140419@103346,2014-04-19T10:33:46,,,"Succulent houseleek","Succulent houseleek.",2014-04-19|2014-04|2014|morning|spring|macro|50mm|houseleek|succulent,"Timeline 2014"
20140524@193804,2014-05-24T19:38:04,43.7226916666667,13.2226638888883,"Yellow circles","Yellow circles.",2014-05-24|2014-05|2014|canonfd|85mm|harbor|lighthouse|yellow|sky|outdoor|blue|spring|afternoon|Senigallia|Ancona|Marche|Italy|Europe,"Senigallia City and Seaside|Timeline 2014"
20140628@141924,2014-06-28T14:19:24,43.743730555555,13.1772972222217,"Bees on a sunflower","Bees on a sunflower.",2014-06-28|2014-06|2014|summer|afternoon|sunflower|flower|hill|bee|insect|yellow,"Timeline 2014"
20140628@142019,2014-06-28T14:20:19,43.743730555555,13.1772972222217,"Bees on a sunflower","Bees on a sunflower.",2014-06-28|2014-06|2014|summer|afternoon|sunflower|flower|hill|bee|insect|yellow,"Timeline 2014"
20140628@142028,2014-06-28T14:20:28,43.743730555555,13.1772972222217,"Bees on a sunflower","Bees on a sunflower.",2014-06-28|2014-06|2014|summer|afternoon|sunflower|flower|hill|bee|insect|yellow|Tenset,"Portfolio|Timeline 2014"
20140628@144118,2014-06-28T14:41:18,43.738748107625,13.1632338116583,"Wheat field","Wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|field|countryside,"Timeline 2014"
20140628@144144,2014-06-28T14:41:44,43.7387491569517,13.163238475335,"Wheat field","Wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|field|countryside,"Timeline 2014"
20140628@144356,2014-06-28T14:43:56,43.7387600645167,13.1632607096767,"Seascape and a cloud","Seascape and a cloud.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|Adriatic|Mediterranean|sea|seascape|outdoor|blue,"Seascape|Timeline 2014"
20140628@144735,2014-06-28T14:47:35,43.7380338787883,13.16290560606,"Sunflowers and clouds","Sunflowers and clouds.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|hill|field|countryside|sunflower|flower,"Timeline 2014"
20140628@144745,2014-06-28T14:47:45,43.7380338181817,13.1629059090917,"Sunflowers and clouds","Sunflowers and clouds.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|hill|field|countryside|sunflower|flower,"Timeline 2014"
20140628@145017,2014-06-28T14:50:17,43.7380445789467,13.1627874736833,"Wheat field and clouds","Wheat field and clouds.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|hill|wheat|field|countryside,"Timeline 2014"
20140628@145200,2014-06-28T14:52:00,43.7380626491233,13.1627928947367,"Wheat field and clouds","Wheat field and clouds.","2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|hill|wheat|field|countryside|utility pole","Timeline 2014"
20140628@145319,2014-06-28T14:53:19,43.738069074075,13.1627966049383,"Wheat field and clouds","Wheat field and clouds.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|hill|wheat|field|countryside,"Timeline 2014"
20140628@145557,2014-06-28T14:55:57,43.7380346388883,13.1629220416667,"Cloud in a blue sky","Cloud in a blue sky.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|cloud|cloudscape|outdoor,"Cloudscape|Timeline 2014"
20140628@152753,2014-06-28T15:27:53,43.71953758209,13.1475115074633,"Tree in a wheat field","Tree in a wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|tree|field|countryside|Tenset,"Portfolio|Timeline 2014"
20140628@153428,2014-06-28T15:34:28,43.724494,13.13862908,"Group of tree in a wheat field","Group of tree in a wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|tree|field|countryside,"Timeline 2014"
20140628@155625,2014-06-28T15:56:25,43.7390143617017,13.1529256382983,"Group of tree in a wheat field","Group of tree in a wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|tree|field|countryside|Tenset,"Portfolio|Timeline 2014"
20140628@155910,2014-06-28T15:59:10,43.739011,13.1529291868133,"Wheat field","Wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|field|countryside|Tenset,"Portfolio|Timeline 2014"
20140628@160004,2014-06-28T16:00:04,43.739011,13.15292978022,"Wheat field","Wheat field.",2014-06-28|2014-06|2014|macro|50mm|canonfd|polarizer|filter|summer|afternoon|hill|wheat|field|countryside,"Timeline 2014"
20140711@101003,2014-07-11T10:10:03,46.370044444445,10.6598722222217,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe","Timeline 2014"
20140711@101039,2014-07-11T10:10:39,46.370044444445,10.6598722222217,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe","Timeline 2014"
20140711@101135,2014-07-11T10:11:35,46.370044444445,10.6598722222217,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe","Timeline 2014"
20140711@103054,2014-07-11T10:30:54,46.3839166666667,10.6308388888883,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|glacier","Timeline 2014"
20140711@103534,2014-07-11T10:35:34,46.3839166666667,10.6308388888883,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|glacier","Timeline 2014"
20140711@103707,2014-07-11T10:37:07,46.3839166666667,10.6308388888883,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|glacier","Timeline 2014"
20140711@103716,2014-07-11T10:37:16,46.3839166666667,10.6308388888883,"Mountains around Pejo","Mountains around Pejo.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|glacier","Timeline 2014"
20140711@104743,2014-07-11T10:47:43,46.3839166666667,10.6308388888883,"Pejo 3000 cable car","Pejo 3000 cable car.","2014-07-11|2014-07|2014|summer|mountain|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|cable car","Timeline 2014"
20140712@094857,2014-07-12T09:48:57,46.2376595,10.5805829999933,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@095132,2014-07-12T09:51:32,46.2354874,10.5801527999967,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@095531,2014-07-12T09:55:31,46.232003,10.57954,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@095540,2014-07-12T09:55:40,46.2319218,10.5795267999967,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@095745,2014-07-12T09:57:45,46.230684125,10.5793001249967,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier|chairlift","Timeline 2014"
20140712@095833,2014-07-12T09:58:33,46.230219,10.5791894999917,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@110240,2014-07-12T11:02:40,46.228385,10.578921749995,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@110728,2014-07-12T11:07:28,46.232132,10.579604,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@111301,2014-07-12T11:13:01,46.2368365,10.5805239999967,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier|chairlift","Timeline 2014"
20140712@112122,2014-07-12T11:21:22,46.2387999230783,10.5801763076867,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|glacier","Timeline 2014"
20140712@112234,2014-07-12T11:22:34,46.2388471818183,10.5801307575767,"Presena glacier and mountains in summer","Presena glacier and mountains in summer.","2014-07-12|2014-07|2014|summer|morning|Passo del Tonale|Trento|Trentino-Alto Adige|Italy|Europe|mountain|cable car","Timeline 2014"
20140803@194131,2014-08-03T19:41:31,43.714919444445,13.2201833333333,"Partying at Senigallia's Rocca","Partying at Senigallia's Rocca.","2014-08-03|2014-08|2014|summer|evening|Senigallia|Ancona|Marche|Italy|Europe|Rocca Roveresca|Senigallia|Ancona|Marche|Italy|Europe|cloud","Senigallia City and Seaside|Timeline 2014"
20140808@223934,2014-08-08T22:39:34,43.7201416666667,13.220244444445,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|boat","Senigallia City and Seaside|Timeline 2014"
20140808@225800,2014-08-08T22:58:00,43.7226138888883,13.2220472222217,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|lighthouse|Adriatic|Mediterranean|sea","Senigallia City and Seaside|Timeline 2014"
20140808@230004,2014-08-08T23:00:04,43.7231638888883,13.222130555555,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|lighthouse|Adriatic|Mediterranean|sea|Monte Conero|Ancona|Marche|Italy|Europe","Senigallia City and Seaside|Timeline 2014"
20140808@231008,2014-08-08T23:10:08,43.7236833333333,13.221594444445,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|Adriatic|Mediterranean|sea|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2014"
20140808@231829,2014-08-08T23:18:29,43.7222666666667,13.2218638888883,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|lighthouse|river|street lamp|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2014"
20140808@233620,2014-08-08T23:36:20,43.718644444445,13.220425,"Senigallia Harbor, at Night","Senigallia Harbor, at Night.","2014-08-08|2014-08|2014|summer|night|Senigallia|Ancona|Marche|Italy|Europe|harbor|long exposure|river","Senigallia City and Seaside|Timeline 2014"
20140811@064804,2014-08-11T06:48:04,43.720094444445,13.2208,"Walking on the beach at dawn","Walking on the beach at dawn.","2014-08-11|2014-08|2014|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe|beach|Adriatic|Mediterranean|sea|walking|Tenset","Portfolio|Senigallia City and Seaside|Timeline 2014"
20140811@064914,2014-08-11T06:49:14,43.720094444445,13.2208,"Seagull on the beach at dawn","Seagull on the beach at dawn.",2014-08-11|2014-08|2014|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|harbor|beach|Adriatic|Mediterranean|sea|seagull|bird,"Senigallia City and Seaside|Timeline 2014"
20140811@081236,2014-08-11T08:12:36,43.7177916666667,13.223419444445,"Walking on the beach at dawn","Walking on the beach at dawn.",2014-08-11|2014-08|2014|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|beach|Adriatic|Mediterranean|sea,"Senigallia City and Seaside|Timeline 2014"
20140811@081444,2014-08-11T08:14:44,43.7177916666667,13.223419444445,"Walking on the beach at dawn","Walking on the beach at dawn.",2014-08-11|2014-08|2014|summer|morning|Senigallia|Ancona|Marche|Italy|Europe|beach|Adriatic|Mediterranean|sea|walking,"Senigallia City and Seaside|Timeline 2014"
20140825@143047,2014-08-25T14:30:47,43.684152,13.225675,"Tree on a hill","Tree on a hill.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|tree|field|countryside|Tenset,"Portfolio|Senigallia Hills|Timeline 2014"
20140825@143435,2014-08-25T14:34:35,43.684152,13.225675,"Tree on a hill","Tree on a hill.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|tree|field|countryside,"Senigallia Hills|Timeline 2014"
20140825@143517,2014-08-25T14:35:17,43.684152,13.225675,"Plowed field","Plowed field.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|tree|plowed|field|countryside|field|countryside,"Senigallia Hills|Timeline 2014"
20140825@144702,2014-08-25T14:47:02,43.6783763607767,13.2277761428617,"Countryside with a view on the sea","Countryside with a view on the sea.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|tree|Adriatic|Mediterranean|sea|sky|outdoor|cloud|blue,"Senigallia Hills|Timeline 2014"
20140825@145456,2014-08-25T14:54:56,43.6672944571433,13.23459437144,"Electric poles on the hill with sunflowers","Electric poles on the hill with sunflowers.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|power|pole|sunflower|flower|field|countryside,"Senigallia Hills|Timeline 2014"
20140825@145817,2014-08-25T14:58:17,43.65724425,13.237843375,"Group of trees on a plowed field","Group of trees on a plowed field.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|tree|plowed|field|countryside|field|countryside|sunflower|flower|Tenset,"Portfolio|Senigallia Hills|Timeline 2014"
20140825@153721,2014-08-25T15:37:21,43.6767279500067,13.26387410001,"Seascape with a small cloud","Seascape with a small cloud.",2014-08-25|2014-08|2014|summer|afternoon|hill|Senigallia|Ancona|Marche|Italy|Europe|Adriatic|Mediterranean|sea|blue|horizon|outdoor|seascape|outdoor,"Seascape|Senigallia Hills|Timeline 2014"
20140913@190830,2014-09-13T19:08:30,43.72115,13.2215527777783,"Seascape at dusk","Seascape at dusk.",2014-09-13|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|afternoon|harbor|Adriatic|Mediterranean|sea|summer|seascape|outdoor|cloud,"Seascape|Senigallia City and Seaside|Timeline 2014"
20140914@153218,2014-09-14T15:32:18,43.7201722222217,13.2209527777783,"Flying seagull","Flying seagull.",2014-09-14|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|harbor|afternoon|summer|seagull|bird|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2014"
20140914@153417,2014-09-14T15:34:17,43.7201722222217,13.2209527777783,"Flying seagull","Flying seagull.",2014-09-14|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|harbor|afternoon|summer|seagull|bird|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2014"
20140914@153437,2014-09-14T15:34:37,43.7201722222217,13.2209527777783,"Flying seagull","Flying seagull.",2014-09-14|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|harbor|afternoon|summer|seagull|bird|sky|outdoor|blue,"Senigallia City and Seaside|Timeline 2014"
20140914@154234,2014-09-14T15:42:34,43.7201722222217,13.2209527777783,"Sailboat at the horizon","Sailboat at the horizon.",2014-09-14|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|harbor|afternoon|summer|Adriatic|Mediterranean|sea|lighthouse|sail|boat,"Senigallia City and Seaside|Timeline 2014"
20140920@181643,2014-09-20T18:16:43,43.7149388888883,13.2179472222217,"Il monco di Senigallia","Il monco di Senigallia.",2014-09-20|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|fall|afternoon|statue,"Senigallia City and Seaside|Timeline 2014"
20140920@181706,2014-09-20T18:17:06,43.7149388888883,13.2179472222217,"Il monco di Senigallia","Il monco di Senigallia.",2014-09-20|2014-09|2014|Senigallia|Ancona|Marche|Italy|Europe|fall|afternoon|statue,"Senigallia City and Seaside|Timeline 2014"
20141228@155933,2014-12-28T15:59:33,41.8977722222217,12.4613388888883,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-28|2014-12|2014|Roma|Lazio|Italy|Europe|winter|afternoon,"Timeline 2014"
20141228@160243,2014-12-28T16:02:43,41.8967416666667,12.4615,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-28|2014-12|2014|Roma|Lazio|Italy|Europe|winter|afternoon,"Timeline 2014"
20141229@112013,2014-12-29T11:20:13,41.8901611111117,12.4923666666667,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-29|2014-12|2014|Roma|Lazio|Italy|Europe|winter|morning,"Timeline 2014"
20141229@121019,2014-12-29T12:10:19,41.8901611111117,12.4923666666667,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-29|2014-12|2014|Roma|Lazio|Italy|Europe|winter|morning,"Timeline 2014"
20141229@121322,2014-12-29T12:13:22,41.8901611111117,12.4923666666667,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-29|2014-12|2014|Roma|Lazio|Italy|Europe|winter|morning,"Timeline 2014"
20141229@155354,2014-12-29T15:53:54,41.8950027777783,12.48285,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-29|2014-12|2014|Roma|Lazio|Italy|Europe|winter|afternoon|Italian|flag|red|green|white,"Timeline 2014"
20141229@155453,2014-12-29T15:54:53,41.8950027777783,12.48285,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-29|2014-12|2014|Roma|Lazio|Italy|Europe|winter|afternoon|Italian|flag|blue|sky|outdoor|green|red|white,"Timeline 2014"
20141230@112856,2014-12-30T11:28:56,41.898844444445,12.4768638888883,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-30|2014-12|2014|Roma|Lazio|Italy|Europe|winter|morning|roman|temple,"Timeline 2014"
20141230@114807,2014-12-30T11:48:07,41.8987638888883,12.473044444445,"Sightseeing of Rome","Sightseeing of Rome.",2014-12-30|2014-12|2014|Roma|Lazio|Italy|Europe|winter|morning|fountain|statue,"Timeline 2014"
20150103@155158,2015-01-03T15:51:58,43.719380555555,13.220094444445,"Reflection at the harbor","Reflection at the harbor.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|reflection,"Senigallia City and Seaside|Timeline 2015"
20150103@160231,2015-01-03T16:02:31,43.721969444445,13.2215416666667,"Senigallia harbor entrance","Senigallia harbor entrance.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|lighthouse|Adriatic|Mediterranean|sea,"Senigallia City and Seaside|Timeline 2015"
20150103@160325,2015-01-03T16:03:25,43.721969444445,13.2215416666667,"Senigallia harbor entrance","Senigallia harbor entrance.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|lighthouse|Adriatic|Mediterranean|sea,"Senigallia City and Seaside|Timeline 2015"
20150103@160511,2015-01-03T16:05:11,43.7224833333333,13.2219611111117,"Yellow lightouse","Yellow lightouse.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|horizon|outdoor|lighthouse|Adriatic|Mediterranean|sea,"Senigallia City and Seaside|Timeline 2015"
20150103@160658,2015-01-03T16:06:58,43.7225611111117,13.2219611111117,"Returning boat","Returning boat.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|boat|horizon|outdoor|Adriatic|Mediterranean|sea,"Senigallia City and Seaside|Timeline 2015"
20150103@162437,2015-01-03T16:24:37,43.7203027777783,13.2209416666667,Shellpicking,Shellpicking.,"2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|Rotonda a mare|Senigallia|Ancona|Marche|Italy|Europe","Senigallia City and Seaside|Timeline 2015"
20150103@164054,2015-01-03T16:40:54,43.7203027777783,13.2209416666667,"Moon at dusk","Moon at dusk.",2015-01-03|2015-01|2015|Senigallia|Ancona|Marche|Italy|Europe|winter|afternoon|harbor|moon|outdoor|horizon|outdoor|Adriatic|Mediterranean|sea|seascape|outdoor,"Seascape|Senigallia City and Seaside|Timeline 2015"
20150530@114029,2015-05-30T11:40:29,43.7360027777783,13.1628222222217,"Green wheat field","Green wheat field.",2015-05-30|2015-05|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|morning|field|countryside|wheat,"Senigallia Hills|Timeline 2015"
20150530@114302,2015-05-30T11:43:02,43.7360027777783,13.1628222222217,"Green wheat field with a view on the sea","Green wheat field with a view on the sea.",2015-05-30|2015-05|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|morning|Adriatic|Mediterranean|sea|field|countryside|wheat|sky|outdoor|blue,"Senigallia Hills|Timeline 2015"
20150530@114421,2015-05-30T11:44:21,43.7360027777783,13.1628222222217,"Green wheat field","Green wheat field.",2015-05-30|2015-05|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|morning|field|countryside|wheat,"Senigallia Hills|Timeline 2015"
20150613@151649,2015-06-13T15:16:49,43.711475,13.148606,"Yellow wheat field","Yellow wheat field.",2015-06-13|2015-06|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|afternoon|wheat|field|countryside,"Senigallia Hills|Timeline 2015"
20150613@152539,2015-06-13T15:25:39,43.7068311176617,13.14381694118,"Yellow wheat field","Yellow wheat field.",2015-06-13|2015-06|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|afternoon|wheat|field|countryside,"Senigallia Hills|Timeline 2015"
20150613@152547,2015-06-13T15:25:47,43.7068339411867,13.1437595294133,"Yellow wheat field","Yellow wheat field.",2015-06-13|2015-06|2015|Senigallia|Ancona|Marche|Italy|Europe|hill|summer|afternoon|wheat|field|countryside|sky|outdoor|blue,"Senigallia Hills|Timeline 2015"
20150714@101642,2015-07-14T10:16:42,46.3697532857867,10.65962710091,"Pejo 3000 cable car","Pejo 3000 cable car.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|cable car","Timeline 2015"
20150714@102943,2015-07-14T10:29:43,46.383879800005,10.63079320001,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|snow","Timeline 2015"
20150714@103357,2015-07-14T10:33:57,46.3839405,10.6303804999983,"Mountains around Pejo","Mountains around Pejo.","2015-07-14|2015-07|2015|summer|morning|Pejo|Trento|Trentino-Alto Adige|Italy|Europe|mountain|snow","Timeline 2015"
