image,capture_time,gps_latitude,gps_longitude,title,caption,export_tags,export_galleries
20210830@143112-1110329,2021-08-30T14:31:12.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@144033-1110342,2021-08-30T14:40:33.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@144324-1110345,2021-08-30T14:43:24.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@144803-1110354,2021-08-30T14:48:03.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@144823-1110355,2021-08-30T14:48:23.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@144955-1110356,2021-08-30T14:49:55.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@145318-1110359,2021-08-30T14:53:18.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@145637-1110363,2021-08-30T14:56:37.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@145913-1110364,2021-08-30T14:59:13.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210830@150140-1110366,2021-08-30T15:01:40.000,39.6036879666667,-8.4187513,"Mosteiro de Cristo, Tomar, Portugal","The Convent of Christ (Portuguese: Convento de Cristo/Mosteiro de Cristo) is a former Catholic convent in Tomar, Portugal. Originally a 12th-century Templar stronghold, when the order was dissolved in the 14th century the Portuguese branch was turned into the Knights of the Order of Christ, that later supported Portugal's maritime discoveries of the 15th century. The convent and castle complex is a historic and cultural monument and was listed as a UNESCO World Heritage site in 1983.","|afternoon|summer|church|convent|Europe|Portugal|Tomar|Europe|Portugal|Tomar|Convento de Cristo",""
20210831@125238-1110369,2021-08-31T12:52:38.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@125810-1110370,2021-08-31T12:58:10.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@131413-1110374,2021-08-31T13:14:13.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@131440-1110375,2021-08-31T13:14:40.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@131505-1110376,2021-08-31T13:15:05.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@131757-1110382,2021-08-31T13:17:57.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|bridge|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@133024-1110390,2021-08-31T13:30:24.000,41.1413550666667,-8.61579635,"Palácio da Bolsa, Porto, Portugal","The Stock Exchange Palace (Portuguese: Palácio da Bolsa) is a historical building in Porto, Portugal. The palace was built in the 19th century by the city's Commercial Association (Portuguese: Associação Comercial do Porto) in Neoclassical style. It is located in the Infante D. Henrique Square in the historical centre of Porto, designated World Heritage Site by UNESCO.","|summer|Europe|Portugal|Porto|Europe|Portugal|Porto|Palácio da Bolsa",""
20210831@164737-1110411,2021-08-31T16:47:37.000,41.1381080833333,-8.60910131666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.",|summer|bridge|Europe|Portugal|Porto|river|Douro,""
20210831@164804-1110413,2021-08-31T16:48:04.000,41.1381080833333,-8.60910131666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.",|summer|bridge|Europe|Portugal|Porto|river|Douro,""
20210831@165339-1110417,2021-08-31T16:53:39.000,41.1400402833333,-8.60946261666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.",|summer|Europe|Portugal|Porto|river|Douro,""
20210831@165610-1110430,2021-08-31T16:56:10.000,41.1400402833333,-8.60946261666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.",|boat|summer|Europe|Portugal|Porto|river|Douro,""
20210831@165651-1110432,2021-08-31T16:56:51.000,41.1400402833333,-8.60946261666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.","|summer|bridge|cable car|Europe|Portugal|Porto|river|Douro",""
20210831@170028-1110437,2021-08-31T17:00:28.000,41.1400402833333,-8.60946261666667,"Porto, Portugal","Porto or Oporto is the second-largest city in Portugal, the capital of the Porto District, and one of the Iberian Peninsula's major urban areas. Located along the Douro River estuary in northern Portugal, Porto is one of the oldest European centres, and its core was proclaimed a World Heritage Site by UNESCO in 1996, as ""Historic Centre of Porto, Luiz I Bridge and Monastery of Serra do Pilar"". The historic area is also a National Monument of Portugal.",|boat|summer|Europe|Portugal|Porto|river|Douro,""
20210918@184228-5241,2021-09-18T18:42:28.000,43.7207219333333,13.22119585,"Blue hour at the seaside",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|beach|afternoon|summer|Europe|Italy|Marche|Ancona|Monte Conero|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20210918@185207-5262,2021-09-18T18:52:07.000,43.7217393666667,13.2222081333333,"Blue hour at the seaside",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|afternoon|summer|Europe|Italy|Marche|Ancona|Monte Conero|sea|Mediterranean|Adriatic","||Seascape|Senigallia City and Seaside"
20210918@185230-5263,2021-09-18T18:52:30.000,43.7217393666667,13.2222081333333,"Blue hour at the seaside",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|afternoon|summer|Europe|Italy|Marche|Ancona|Monte Conero|sea|Mediterranean|Adriatic","||Seascape|Senigallia City and Seaside"
20210918@185633-5276,2021-09-18T18:56:33.000,43.7217393666667,13.2222081333333,"Blue hour at the seaside",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|seascape|cloud|afternoon|summer|sea|Mediterranean|Adriatic,"||Seascape|Senigallia City and Seaside"
20210918@190033-5289,2021-09-18T19:00:33.000,43.7217393666667,13.2222081333333,"Blue hour at the seaside",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|cloud|afternoon|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20210918@190745-5307,2021-09-18T19:07:45.000,43.7217393666667,13.2222081333333,"Blue hour at the seaside",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|outdoor|moon|afternoon|summer|Europe|Italy|Marche|Ancona|Monte Conero|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20211227@113751-1060430,2021-12-27T11:37:51.000,,,Orchid,,|flower|orchid,""
20211227@114304-1060432,2021-12-27T11:43:04.000,,,Orchid,,|flower|orchid,""
20211227@115443-1060441,2021-12-27T11:54:43.000,,,Orchid,,|flower|orchid,""
20220507@181911-1070023,2022-05-07T18:19:11.000,,,"Sea fig",,"|Europe|Italy|Marche|Ancona|Senigallia|spring|beach|afternoon|succulent|sea fig","||Senigallia City and Seaside"
20220514@122803-1070299,2022-05-14T12:28:03.000,43.7071823333333,13.1329714166667,"White flowers",,|Europe|Italy|Marche|Ancona|Senigallia|flower|spring|hill,"||Senigallia Hills"
20220521@102252-1070342,2022-05-21T10:22:52.000,,,"Pink rose, detail",,|flower|rose,""
20220521@102809-1070347,2022-05-21T10:28:09.000,,,"Pink rose, detail",,|flower|rose,""
20220602@145044-5369,2022-06-02T14:50:44.000,,,"Wheat moved by wind",,|Europe|Italy|Marche|Ancona|Senigallia|hill|wheat,"||Senigallia Hills"
20220602@150930-5385,2022-06-02T15:09:30.000,,,"Wild oat",,"|Europe|Italy|Marche|Ancona|Senigallia|hill|wild oat","||Senigallia Hills"
20220602@151159-5389,2022-06-02T15:11:59.000,,,"Wild oat",,"|Europe|Italy|Marche|Ancona|Senigallia|hill|wild oat","||Senigallia Hills"
20220702@143521-5464,2022-07-02T14:35:21.000,43.7370520333333,13.16282655,"Bees and Sunflowers",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|flower|sunflower,"||Senigallia Hills"
20220703@095750-5500,2022-07-03T09:57:50.000,43.7370379833333,13.1628416,"Bees and Sunflowers",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|flower|sunflower,"||Senigallia Hills"
20220703@100224-5505,2022-07-03T10:02:24.000,43.7370379833333,13.1628416,"Bees and Sunflowers",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|flower|sunflower,"||Senigallia Hills"
20220703@101957-5530,2022-07-03T10:19:57.000,43.7370379833333,13.1628416,"Bees and Sunflowers",,|Europe|Italy|Marche|Ancona|Senigallia|morning|summer|hill|flower|sunflower,"||Senigallia Hills"
20220710@001420-8755,2022-07-10T00:14:20.000,,,"Lighthouses at night",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|night|summer,"||Senigallia City and Seaside"
20220715@194237-8914,2022-07-15T19:42:37.000,,,"Foro annonario, Senigallia",,|Europe|Italy|Marche|Ancona|Senigallia|evening|summer,"||Senigallia City and Seaside"
20220715@194517-8919,2022-07-15T19:45:17.000,,,"Foro annonario, Senigallia",,|Europe|Italy|Marche|Ancona|Senigallia|evening|summer,"||Senigallia City and Seaside"
20220715@194740-8924,2022-07-15T19:47:40.000,,,"Foro annonario, Senigallia",,|Europe|Italy|Marche|Ancona|Senigallia|evening|summer,"||Senigallia City and Seaside"
20220722@191723-1070645,2022-07-22T19:17:23.000,43.7220432833333,13.22038665,"Harbor walk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer,"||Senigallia City and Seaside"
20220722@192045-1070646,2022-07-22T19:20:45.000,43.7222216333333,13.2187022333333,"Sea bathing at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220722@192113-1070647,2022-07-22T19:21:13.000,43.7222216333333,13.2187022333333,"Sea bathing at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20220723@150744-8977,2022-07-23T15:07:44.000,43.7079207,13.1319448333333,"Treshed field and trees",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|summer|hill|tree|countryside|field|threshed,"||Senigallia Hills"
20220730@145607-9055,2022-07-30T14:56:07.000,43.6870981166667,13.1697267,"Trees against clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|tree|countryside|field|threshed,"||Senigallia Hills"
20220730@151422-9073,2022-07-30T15:14:22.000,43.66351575,13.1378506833333,"Wild oats in the wind",,"|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|wild oat","||Senigallia Hills"
20220730@151504-9074,2022-07-30T15:15:04.000,43.66351575,13.1378506833333,"Wild oats in the wind",,"|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|wild oat","||Senigallia Hills"
20220730@161048-9124,2022-07-30T16:10:48.000,43.7390430833333,13.15290515,"Hill and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|summer|hill|flower|sunflower,"||Senigallia Hills"
20220812@194008-9164,2022-08-12T19:40:08.000,43.7227083833333,13.2219943833333,"Red lightouse on the horizon",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|evening|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220812@200925-9195,2022-08-12T20:09:25.000,43.7222082666667,13.2218012666667,"Talking in the sunset",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|fishing net|lift net|shore operated stationary lift net|evening|summer|sea|Mediterranean|Adriatic|Tenset","||Portfolio|Senigallia City and Seaside"
20220831@200739-1070720,2022-08-31T20:07:39.000,43.7225307333333,13.22195175,"Red lightouse on the horizon",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|evening|summer|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220831@201840-1070726,2022-08-31T20:18:40.000,43.7225307333333,13.22195175,"Yellow lightouse at dusk",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|fishing net|lift net|shore operated stationary lift net|evening|summer|sea|Mediterranean|Adriatic","||Senigallia City and Seaside"
20220901@191522-9538,2022-09-01T19:15:22.000,43.7210954,13.2216225166667,"Surfing at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|evening|fall|sea|Mediterranean|Adriatic|surf,"||Portfolio|Senigallia City and Seaside"
20220901@191830-9546,2022-09-01T19:18:30.000,43.7210954,13.2216225166667,"Surfing at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|evening|fall|sea|Mediterranean|Adriatic|surf,"||Senigallia City and Seaside"
20220901@193143-9571,2022-09-01T19:31:43.000,43.7223127666667,13.22248085,"Cloudscape at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|evening|fall|outdoor|cloudscape,"||Cloudscape|Senigallia City and Seaside"
20220901@194514-9582,2022-09-01T19:45:14.000,43.72104885,13.2215205833333,"Beach at dusk",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|cloud|evening|fall|sea|Mediterranean|Adriatic|Europe|Italy|Marche|Ancona|Senigallia|Rotonda a mare","||Senigallia City and Seaside"
20220901@194736-9589,2022-09-01T19:47:36.000,43.72104885,13.2215205833333,"Surfing at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|outdoor|horizon|cloud|evening|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220901@200705-9603,2022-09-01T20:07:05.000,43.7226974166667,13.2219732166667,"Red lighthouse at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|cloud|evening|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220901@200940-9605,2022-09-01T20:09:40.000,43.7226974166667,13.2219732166667,"Green lighthouse at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|cloud|evening|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220901@201307-9606,2022-09-01T20:13:07.000,43.7226974166667,13.2219732166667,"Yellow lighthouse at dusk",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|cloud|evening|fall|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20220903@165224-1070785,2022-09-03T16:52:24.000,43.7218848666667,13.2185448,"Sea bath in the sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220903@165411-1070788,2022-09-03T16:54:11.000,43.7223733166667,13.21959625,"Marine hoist against the sun",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|afternoon|fall|hoist|marine hoist","||Senigallia Hills"
20220903@172027-1070814,2022-09-03T17:20:27.000,43.7217957,13.21850725,"Sea bath in the sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220903@172309-1070819,2022-09-03T17:23:09.000,43.7217957,13.21850725,"Resting surf boards in the sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|beach|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20220910@141623-9634,2022-09-10T14:16:23.000,43.7077506666667,13.1323024666667,"Cloudscape and hills",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20220910@143159-9648,2022-09-10T14:31:59.000,43.7077506666667,13.1323024666667,"Oak tree against clouds",,|Europe|Italy|Marche|Ancona|Senigallia|afternoon|hill|tree|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20220910@143600-9650,2022-09-10T14:36:00.000,43.7077506666667,13.1323024666667,"Wild teasel against clouds",,"|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|fall|wild teasel","||Senigallia Hills"
20220910@145630-9658,2022-09-10T14:56:30.000,43.7390739166667,13.1529172333333,"Trees against the clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|tree|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20220910@145711-9660,2022-09-10T14:57:11.000,43.7390739166667,13.1529172333333,"Trees against the clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|tree|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20220910@145839-9663,2022-09-10T14:58:39.000,43.7390739166667,13.1529172333333,"Trees against the clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|tree|fall|countryside|field|countryside|field|threshed,"||Portfolio|Senigallia Hills"
20220910@145912-9664,2022-09-10T14:59:12.000,43.7390739166667,13.1529172333333,"Treshed field and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20220910@145952-9666,2022-09-10T14:59:52.000,43.7390739166667,13.1529172333333,"Treshed field and clouds",,|Europe|Italy|Marche|Ancona|Senigallia|cloud|afternoon|hill|fall|countryside|field|countryside|field|threshed,"||Senigallia Hills"
20221001@183102-9822,2022-10-01T18:31:02.000,43.7227396666667,13.2219934833333,"Along the rocks",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|fall,"||Senigallia City and Seaside"
20221003@190704-9909-20221003@190753-9911_pano_hdr,2022-10-11T20:06:10.000,,,"Lighouses at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221003@191154-9912-20221003@191243-9914_pano_hdr,2022-10-11T20:10:20.000,,,"Lighouses at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221003@191714-9917,2022-10-03T19:17:14.000Z,43.7226276833333,13.2219842333333,"Red llighthouse at sunset",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|fall|sea|Mediterranean|Adriatic|Tenset,"||Portfolio|Senigallia City and Seaside"
20221003@192040-9920-20221003@192305-9923_pano_hdr,2022-10-11T20:14:05.000,,,"Yellow lighouse at night",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|fall|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221008@140716-9960,2022-10-08T14:07:16.000,43.7226742,13.2219842333333,"Red lighthouse and sailboat",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|morning|fall|sea|Mediterranean|Adriatic|boat|sail,"||Portfolio|Senigallia City and Seaside"
20221008@142904-0005,2022-10-08T14:29:04.000,43.7185800833333,13.2199940333333,"Seagull resting on a street lamp",,"|harbor|Europe|Italy|Marche|Ancona|Senigallia|morning|street lamp|bird|seagull|fall","||Senigallia City and Seaside"
20221014@180313-1070888,2022-10-14T18:03:13.000,43.7167174333333,13.2195241166667,"Portici Ercolani at sunset",,|Europe|Italy|Marche|Ancona|Senigallia|river|afternoon|fall,"||Senigallia City and Seaside"
20221029@175257-0074,2022-10-29T17:52:57.000,43.7231059166667,13.2220820666667,"Senigallia harbor entrance",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|sea|Mediterranean|Adriatic,"||Portfolio|Senigallia City and Seaside"
20221029@184434-0112,2022-10-29T18:44:34.000,43.7210589,13.2207892166667,"Senigallia harbor at night",,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|river|afternoon,"||Senigallia City and Seaside"
20221105@172012-0178,2022-11-05T17:20:12.000,43.7225526333333,13.2219318666667,"Red lighthouse with waves at sunset",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
20221105@172809-0194,2022-11-05T17:28:09.000,43.7225526333333,13.2219318666667,"Red lighthouse with waves at sunset",maurotaraborelliphoto.com,|harbor|Europe|Italy|Marche|Ancona|Senigallia|lighthouse|afternoon|winter|sea|Mediterranean|Adriatic,"||Senigallia City and Seaside"
